20.3000	60.6655	0
20.6000	60.6655	0
20.9000	60.6655	0
21.2000	60.7008	0
21.4000	60.7137	0
21.8000	60.7134	0
22.0000	60.7134	0
22.4000	60.7134	0
22.7000	60.7134	0
23.0000	60.7134	0
23.3000	60.7134	0
23.6000	60.7134	0
24.0000	60.7134	0
24.3000	60.7134	0
24.7000	60.7134	0
25.0000	60.7134	0
25.4000	60.7134	0
25.8000	60.7134	0
26.2000	60.7134	0
26.5000	60.7134	0
26.9000	60.7134	0
27.2000	60.7134	0
27.6000	60.7134	0
28.0000	60.7134	0
28.5000	60.7134	0
29.0000	60.7134	0
29.5000	60.7134	0
30.0000	60.7134	0
30.4000	60.7134	0
30.7000	60.7134	0
31.1000	60.7134	0
31.5000	60.7134	0
32.0000	60.7134	0
32.5000	60.7134	0
33.0000	60.7134	0
33.5000	60.7134	0
34.0000	60.7134	0
34.5000	60.7134	0
35.0000	60.7134	0
35.5000	60.7134	0
36.0000	60.7134	0
36.5000	60.7134	0
37.0000	60.7134	0
37.5000	60.7134	0
38.2000	60.7134	0
38.7000	60.7134	0
39.5000	60.7134	0
40.0000	60.7134	0
40.6000	60.7134	0
41.2000	60.7134	0
41.8000	60.7134	0
42.5000	60.7134	0
43.1000	60.7134	0
43.7000	60.7134	0
44.4000	60.7134	0
45.0000	60.7134	0
45.5000	60.7134	0
46.2000	60.7134	0
46.8000	60.7134	0
47.5000	60.7134	0
48.2000	60.7134	0
48.7000	60.7134	0
49.4000	60.7134	0
50.0000	60.7134	0
50.8000	60.7134	0
51.5000	60.7134	0
52.2000	60.7134	0
53.0000	60.7134	0
53.8000	60.7134	0
54.5000	60.7134	0
55.2000	60.7134	0
56.0000	60.7134	0
57.0000	60.7134	0
58.0000	60.7134	0
59.0000	60.7134	0
60.0000	60.7134	0
60.8000	60.7134	0
61.5000	60.7134	0
62.2000	60.7134	0
63.0000	60.7134	0
64.0000	60.7134	0
65.0000	60.7134	0
66.0000	60.7134	0
67.0000	60.7134	0
68.0000	60.7134	0
69.0000	60.7134	0
70.0000	60.7134	0
71.0000	60.7134	0
72.0000	60.7134	0
73.0000	60.7134	0
74.0000	60.7134	0
75.0000	60.7134	0
76.2000	60.7134	0
77.5000	60.7134	0
78.8000	60.7134	0
80.0000	60.7134	0
81.2000	60.7134	0
82.5000	60.7134	0
83.8000	60.7134	0
85.0000	60.7134	0
86.2000	60.7134	0
87.5000	60.7134	0
88.5000	60.7134	0
90.0000	60.7134	0
91.2000	60.7134	0
92.5000	60.7134	0
93.8000	60.7134	0
95.0000	60.7134	0
96.2000	60.7134	0
97.5000	60.7134	0
98.8000	60.7134	0
100.0000	60.7134	0
101.5000	60.7134	0
103.0000	60.7134	0
104.4000	60.7134	0
106.0000	60.7134	0
107.5000	60.7134	0
109.0000	60.7134	0
110.6000	60.7134	0
112.0000	60.7134	0
113.8000	60.7134	0
115.0000	60.7134	0
117.2000	60.7134	0
118.0000	60.7134	0
120.6000	60.7134	0
122.0000	60.7134	0
124.1000	60.7134	0
125.0000	60.7134	0
126.5000	60.7134	0
128.0000	60.7134	0
131.5000	60.7134	0
132.0000	60.7134	0
134.0000	60.7134	0
136.0000	60.7134	0
138.0000	60.7134	0
140.0000	60.7134	0
143.0000	60.7134	0
145.0000	60.7134	0
147.5000	60.7134	0
150.0000	60.7134	0
152.5000	60.7134	0
155.0000	60.7134	0
157.5000	60.7134	0
160.0000	60.7134	0
162.5000	60.7134	0
165.0000	60.7134	0
167.5000	60.7134	0
170.0000	60.7134	0
172.5000	60.7134	0
175.0000	60.7134	0
177.5000	60.7134	0
180.0000	60.7134	0
182.5000	60.7134	0
185.0000	60.7134	0
187.5000	60.7134	0
190.0000	60.7134	0
192.5000	60.7134	0
195.0000	60.7134	0
197.5000	60.7134	0
200.0000	60.7134	0
203.0000	60.7134	0
206.0000	60.7134	0
209.0000	60.7134	0
212.0000	60.7134	0
214.0000	60.7134	0
218.0000	60.7134	0
220.0000	60.7134	0
224.0000	60.7134	0
227.0000	60.7134	0
230.0000	60.7134	0
233.0000	60.7134	0
236.0000	60.7134	0
240.0000	60.7134	0
243.0000	60.7134	0
247.0000	60.7134	0
250.0000	60.7134	0
254.0000	60.7134	0
258.0000	60.7134	0
262.0000	60.7134	0
265.0000	60.7134	0
269.0000	60.7134	0
272.0000	60.7134	0
276.0000	60.7134	0
280.0000	60.7134	0
285.0000	60.7134	0
290.0000	60.7134	0
295.0000	60.7134	0
300.0000	60.7134	0
304.0000	60.7134	0
307.0000	60.7134	0
311.0000	60.7134	0
315.0000	60.7134	0
320.0000	60.7134	0
325.0000	60.7134	0
330.0000	60.7134	0
335.0000	60.7134	0
340.0000	60.7134	0
345.0000	60.7134	0
350.0000	60.7134	0
355.0000	60.7134	0
360.0000	60.7134	0
365.0000	60.7134	0
370.0000	60.7134	0
375.0000	60.7134	0
382.0000	60.7134	0
387.0000	60.7134	0
395.0000	60.7134	0
400.0000	60.7134	0
406.0000	60.7134	0
412.0000	60.7134	0
418.0000	60.7134	0
425.0000	60.7134	0
431.0000	60.7134	0
437.0000	60.7134	0
444.0000	60.7134	0
450.0000	60.7134	0
455.0000	60.7134	0
462.0000	60.7134	0
468.0000	60.7134	0
475.0000	60.7134	0
482.0000	60.7134	0
487.0000	60.7134	0
494.0000	60.7134	0
500.0000	60.7134	0
508.0000	60.7134	0
515.0000	60.7134	0
522.0000	60.7134	0
530.0000	60.7134	0
538.0000	60.7134	0
545.0000	60.7134	0
552.0000	60.7134	0
560.0000	60.7134	0
570.0000	60.7134	0
580.0000	60.7134	0
590.0000	60.7134	0
600.0000	60.7134	0
608.0000	60.7134	0
615.0000	60.7134	0
622.0000	60.7134	0
630.0000	60.7134	0
640.0000	60.7134	0
650.0000	60.7134	0
660.0000	60.7134	0
670.0000	60.7134	0
680.0000	60.7134	0
690.0000	60.7134	0
700.0000	60.7134	0
710.0000	60.7134	0
720.0000	60.7134	0
730.0000	60.7134	0
740.0000	60.7134	0
750.0000	60.7134	0
762.0000	60.7134	0
775.0000	60.7134	0
788.0000	60.7134	0
800.0000	60.7128	0
812.0000	60.7512	0
825.0000	60.7741	0
838.0000	60.7743	0
850.0000	60.7732	0
862.0000	60.8294	0
875.0000	60.8351	0
885.0000	60.8670	0
900.0000	60.8924	0
912.0000	60.9548	0
925.0000	61.0004	0
938.0000	61.0554	0
950.0000	61.1016	0
962.0000	61.1604	0
975.0000	61.2395	0
988.0000	61.3205	0
1000.0000	61.3877	0
1015.0000	61.5109	0
1030.0000	61.6147	0
1044.0000	61.7414	0
1060.0000	61.8762	0
1075.0000	62.0195	0
1090.0000	62.1607	0
1106.0000	62.3090	0
1120.0000	62.4371	0
1138.0000	62.5984	0
1150.0000	62.7163	0
1172.0000	62.9290	0
1180.0000	63.0013	0
1206.0000	63.2510	0
1220.0000	63.3689	0
1241.0000	63.5620	0
1250.0000	63.6402	0
1265.0000	63.7608	0
1280.0000	63.8700	0
1315.0000	64.1169	0
1320.0000	64.1436	0
1340.0000	64.2938	0
1360.0000	64.3867	0
1380.0000	64.5068	0
1400.0000	64.6106	0
1430.0000	64.7479	0
1450.0000	64.8488	0
1475.0000	64.9616	0
1500.0000	65.0762	0
1525.0000	65.1882	0
1550.0000	65.2940	0
1575.0000	65.4057	0
1600.0000	65.5235	0
1625.0000	65.6390	0
1650.0000	65.7464	0
1675.0000	65.8417	0
1700.0000	65.9368	0
1725.0000	66.0374	0
1750.0000	66.1410	0
1775.0000	66.2431	0
1800.0000	66.3323	0
1825.0000	66.4443	0
1850.0000	66.5405	0
1875.0000	66.6281	0
1900.0000	66.7143	0
1925.0000	66.8101	0
1950.0000	66.8990	0
1975.0000	66.9781	0
2000.0000	67.0562	0
2030.0000	67.1448	0
2060.0000	67.2279	0
2090.0000	67.3092	0
2120.0000	67.3943	0
2140.0000	67.4417	0
2180.0000	67.5396	0
2200.0000	67.5863	0
2240.0000	67.6780	0
2270.0000	67.7458	0
2300.0000	67.8092	0
2330.0000	67.8787	0
2360.0000	67.9205	0
2400.0000	68.0015	0
2430.0000	68.0405	0
2470.0000	68.1136	0
2500.0000	68.1347	0
2540.0000	68.1984	0
2580.0000	68.2457	0
2620.0000	68.2600	0
2650.0000	68.3122	0
2690.0000	68.3211	0
2720.0000	68.3769	0
2760.0000	68.3788	0
2800.0000	68.4316	0
2850.0000	68.4397	0
2900.0000	68.4397	0
2950.0000	68.4397	0
3000.0000	68.4400	0
3040.0000	68.4275	0
3070.0000	68.3841	0
3110.0000	68.3786	0
3150.0000	68.3719	0
3200.0000	68.3185	0
3250.0000	68.3066	0
3300.0000	68.2579	0
3350.0000	68.1947	0
3400.0000	68.1473	0
3450.0000	68.1186	0
3500.0000	68.0731	0
3550.0000	68.0142	0
3600.0000	67.9550	0
3650.0000	67.9021	0
3700.0000	67.8385	0
3750.0000	67.7819	0
3820.0000	67.7004	0
3870.0000	67.6220	0
3950.0000	67.5202	0
4000.0000	67.4455	0
4060.0000	67.3707	0
4120.0000	67.2864	0
4180.0000	67.1960	0
4250.0000	67.0981	0
4310.0000	67.0102	0
4370.0000	66.9297	0
4440.0000	66.8559	0
4500.0000	66.7736	0
4550.0000	66.7061	0
4620.0000	66.6065	0
4680.0000	66.5157	0
4750.0000	66.4067	0
4820.0000	66.3091	0
4870.0000	66.2472	0
4940.0000	66.1466	0
5000.0000	66.0600	0
5080.0000	65.9537	0
5150.0000	65.8663	0
5220.0000	65.7486	0
5300.0000	65.6486	0
5380.0000	65.5461	0
5450.0000	65.4600	0
5520.0000	65.3678	0
5600.0000	65.2691	0
5700.0000	65.1521	0
5800.0000	65.0313	0
5900.0000	64.9131	0
6000.0000	64.7697	0
6080.0000	64.6677	0
6150.0000	64.5549	0
6220.0000	64.4654	0
6300.0000	64.3678	0
6400.0000	64.2515	0
6500.0000	64.1428	0
6600.0000	64.0349	0
6700.0000	63.9317	0
6800.0000	63.8367	0
6900.0000	63.7450	0
7000.0000	63.6320	0
7100.0000	63.5203	0
7200.0000	63.4027	0
7300.0000	63.2801	0
7400.0000	63.1607	0
7500.0000	63.0569	0
7620.0000	62.9397	0
7750.0000	62.8232	0
7880.0000	62.7127	0
8000.0000	62.6133	0
8120.0000	62.5116	0
8250.0000	62.3806	0
8380.0000	62.2372	0
8500.0000	62.1100	0
8620.0000	61.9952	0
8750.0000	61.8813	0
8850.0000	61.8106	0
9000.0000	61.6717	0
9120.0000	61.5630	0
9250.0000	61.4330	0
9380.0000	61.3093	0
9500.0000	61.2041	0
9620.0000	61.0952	0
9750.0000	60.9644	0
9880.0000	60.8554	0
10000.0000	60.7372	0
10150.0000	60.6117	0
10300.0000	60.4617	0
10440.0000	60.3542	0
10600.0000	60.2003	0
10750.0000	60.0575	0
10900.0000	59.9167	0
11060.0000	59.7737	0
11200.0000	59.6720	0
11380.0000	59.5089	0
11500.0000	59.4023	0
11720.0000	59.2097	0
11800.0000	59.1405	0
12060.0000	58.9189	0
12200.0000	58.8021	0
12410.0000	58.6210	0
12500.0000	58.5405	0
12650.0000	58.4030	0
12800.0000	58.2832	0
13150.0000	58.0090	0
13200.0000	57.9704	0
13400.0000	57.8175	0
13600.0000	57.6669	0
13800.0000	57.5185	0
14000.0000	57.3710	0
14300.0000	57.1456	0
14500.0000	56.9542	0
14750.0000	56.7870	0
15000.0000	56.5935	0
15250.0000	56.4283	0
15500.0000	56.2048	0
15750.0000	56.0627	0
16000.0000	55.8887	0
16250.0000	55.6655	0
16500.0000	55.5011	0
16750.0000	55.3392	0
17000.0000	55.1546	0
17250.0000	55.0197	0
17500.0000	54.8391	0
17750.0000	54.6569	0
18000.0000	54.5099	0
18250.0000	54.3658	0
18500.0000	54.1674	0
18750.0000	53.9502	0
19000.0000	53.8104	0
19250.0000	53.7123	0
19500.0000	53.6534	0
19750.0000	53.5327	0
